DATAFLOW,LAST UPDATE,freq,unit,indic_il,sex,age,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Males,Total,Slovenia,2021,113,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Males,Total,Slovenia,2022,121,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Males,Total,Slovenia,2023,127,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Males,Total,Slovenia,2024,128,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Males,Total,Slovakia,2005,336,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Males,Total,Slovakia,2006,299,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Males,Total,Slovakia,2007,253,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Males,Total,Slovakia,2008,257,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Males,Total,Slovakia,2009,265,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Males,Total,Slovakia,2010,309,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Males,Total,Slovakia,2011,337,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Males,Total,Slovakia,2012,346,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Males,Total,Slovakia,2013,337,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Males,Total,Slovakia,2014,323,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Males,Total,Slovakia,2015,309,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Males,Total,Slovakia,2016,325,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Males,Total,Slovakia,2017,317,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Males,Total,Slovakia,2018,320,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Males,Total,Slovakia,2019,305,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Males,Total,Slovakia,2020,292,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Males,Total,Slovakia,2021,308,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Males,Total,Slovakia,2022,353,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Males,Total,Slovakia,2023,387,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Males,Total,Slovakia,2024,371,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Males,Total,Türkiye,2006,8775,b,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Males,Total,Türkiye,2007,8270,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Males,Total,Türkiye,2008,8319,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Males,Total,Türkiye,2009,8639,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Males,Total,Türkiye,2010,8373,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Males,Total,Türkiye,2011,8237,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Males,Total,Türkiye,2012,8516,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Males,Total,Türkiye,2013,8402,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Males,Total,Türkiye,2014,8527,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Males,Total,Türkiye,2015,8460,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Males,Total,Türkiye,2016,8622,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Males,Total,Türkiye,2017,8511,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Males,Total,Türkiye,2018,8608,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Males,Total,Türkiye,2019,8823,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Males,Total,Türkiye,2020,9172,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Males,Total,Türkiye,2021,9074,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Males,Total,Türkiye,2022,9077,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Males,Total,Türkiye,2023,8402,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Males,Total,Türkiye,2024,8852,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Males,Total,United Kingdom,2005,5293,b,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Males,Total,United Kingdom,2006,5255,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Males,Total,United Kingdom,2007,5174,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Males,Total,United Kingdom,2008,5218,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Males,Total,United Kingdom,2009,5027,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Males,Total,United Kingdom,2010,4986,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Males,Total,United Kingdom,2011,4546,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Males,Total,United Kingdom,2012,4859,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Males,Total,United Kingdom,2013,4754,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Males,Total,United Kingdom,2014,5002,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Males,Total,United Kingdom,2015,5067,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Males,Total,United Kingdom,2016,4844,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Males,Total,United Kingdom,2017,5169,b,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Males,Total,United Kingdom,2018,5580,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Males,Total,Kosovo*,2018,244,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Total,Total,Albania,2017,681,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Total,Total,Albania,2018,671,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Total,Total,Albania,2019,659,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Total,Total,Albania,2020,622,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Total,Total,Albania,2021,623,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Total,Total,Albania,2022,576,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Total,Total,Albania,2023,545,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Total,Total,Austria,2005,1027,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Total,Total,Austria,2006,1027,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Total,Total,Austria,2007,986,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Total,Total,Austria,2008,1252,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Total,Total,Austria,2009,1201,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Total,Total,Austria,2010,1214,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Total,Total,Austria,2011,1207,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Total,Total,Austria,2012,1201,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Total,Total,Austria,2013,1203,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Total,Total,Austria,2014,1185,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Total,Total,Austria,2015,1178,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Total,Total,Austria,2016,1208,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Total,Total,Austria,2017,1245,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Total,Total,Austria,2018,1238,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Total,Total,Austria,2019,1161,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Total,Total,Austria,2020,1222,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Total,Total,Austria,2021,1292,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Total,Total,Austria,2022,1314,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Total,Total,Austria,2023,1338,,
